semEpi;estadoIBGE;municipio;faixa_etaria;casos
31;RN;JOSE DA PENHA;20 a 39 anos;3
31;RN;JOSE DA PENHA;40 a 59 anos;1
31;RN;JOSE DA PENHA;60 a 69 anos;1
31;RN;LAJES PINTADAS;70 anos e mais;1
31;RN;MACAIBA;20 a 39 anos;1
31;RN;MAJOR SALES;70 anos e mais;1
31;RN;MOSSORO;40 a 59 anos;1
31;RN;NATAL;0 a 06 meses;1
31;RN;NATAL;11 a 15 anos;1
31;RN;NATAL;20 a 39 anos;4
31;RN;NATAL;40 a 59 anos;6
31;RN;NATAL;60 a 69 anos;1
31;RN;NATAL;70 anos e mais;1
31;RN;NISIA FLORESTA;60 a 69 anos;1
31;RN;NOVA CRUZ;20 a 39 anos;3
31;RN;PARELHAS;40 a 59 anos;1
31;RN;PARNAMIRIM;20 a 39 anos;1
31;RN;PARNAMIRIM;40 a 59 anos;4
31;RN;PARNAMIRIM;60 a 69 anos;1
31;RN;PAU DOS FERROS;20 a 39 anos;1
31;RN;SAO JOSE DE MIPIBU;40 a 59 anos;1
31;RN;SAO JOSE DE MIPIBU;60 a 69 anos;1
31;RN;SAO JOSE DO SERIDO;40 a 59 anos;2
31;RN;SAO JOSE DO SERIDO;60 a 69 anos;1
31;RN;SENADOR GEORGINO AVELINO;20 a 39 anos;1
31;RO;ARIQUEMES;70 anos e mais;1
31;RO;BURITIS;60 a 69 anos;1
31;RO;GUAJARA MIRIM;20 a 39 anos;1
31;RO;GUAJARA MIRIM;40 a 59 anos;2
31;RO;JARU;05 a 10 anos;1
31;RO;JARU;20 a 39 anos;1
31;RO;JARU;40 a 59 anos;1
31;RO;JARU;60 a 69 anos;1
31;RO;OURO PRETO DO OESTE;20 a 39 anos;1
31;RO;PIMENTA BUENO;16 a 19 anos;2
31;RO;PIMENTA BUENO;20 a 39 anos;4
31;RO;PIMENTA BUENO;40 a 59 anos;1
31;RO;PORTO VELHO;11 a 15 anos;1
31;RO;PORTO VELHO;16 a 19 anos;1
31;RO;PORTO VELHO;20 a 39 anos;9
31;RO;PORTO VELHO;40 a 59 anos;4
31;RO;PORTO VELHO;60 a 69 anos;3
31;RR;ALTO ALEGRE;20 a 39 anos;2
31;RR;BOA VISTA;05 a 10 anos;1
31;RR;BOA VISTA;07 meses a 01 ano;2
31;RR;BOA VISTA;11 a 15 anos;5
31;RR;BOA VISTA;16 a 19 anos;2
31;RR;BOA VISTA;20 a 39 anos;27
31;RR;BOA VISTA;40 a 59 anos;32
31;RR;BOA VISTA;60 a 69 anos;9
31;RR;BOA VISTA;70 anos e mais;5
31;RR;CARACARAI;20 a 39 anos;1
31;RR;CAROEBE;20 a 39 anos;1
31;RR;MUCAJAI;20 a 39 anos;1
31;RR;MUCAJAI;40 a 59 anos;1
31;RR;NORMANDIA;20 a 39 anos;2
31;RR;PACARAIMA;11 a 15 anos;2
31;RR;PACARAIMA;20 a 39 anos;9
31;RR;PACARAIMA;40 a 59 anos;8
31;RR;PACARAIMA;60 a 69 anos;4
31;RR;PACARAIMA;70 anos e mais;1
31;RR;SAO JOAO DA BALIZA;16 a 19 anos;1
31;RR;SAO JOAO DA BALIZA;20 a 39 anos;2
31;RR;SAO LUIZ;20 a 39 anos;1
31;RR;SAO LUIZ;40 a 59 anos;1
31;RS;ALVORADA;02 a 04 anos;1
31;RS;ALVORADA;05 a 10 anos;2
31;RS;ALVORADA;07 meses a 01 ano;1
31;RS;ALVORADA;20 a 39 anos;1
31;RS;ARROIO DO SAL;60 a 69 anos;1
31;RS;BENTO GONCALVES;70 anos e mais;1
31;RS;BUTIA;20 a 39 anos;1
31;RS;CACHOEIRINHA;20 a 39 anos;1
31;RS;CANDELARIA;11 a 15 anos;1
31;RS;CANDELARIA;40 a 59 anos;1
31;RS;CANELA;0 a 06 meses;1
31;RS;CANOAS;02 a 04 anos;1
31;RS;CANOAS;05 a 10 anos;1
31;RS;CANOAS;11 a 15 anos;1
31;RS;CANOAS;20 a 39 anos;1
31;RS;CANOAS;40 a 59 anos;2
31;RS;CANOAS;60 a 69 anos;1
31;RS;CANOAS;70 anos e mais;1
31;RS;CARLOS BARBOSA;20 a 39 anos;1
31;RS;CARLOS BARBOSA;60 a 69 anos;1
31;RS;CAXIAS DO SUL;05 a 10 anos;1
31;RS;CAXIAS DO SUL;07 meses a 01 ano;1
31;RS;CAXIAS DO SUL;20 a 39 anos;3
31;RS;CAXIAS DO SUL;40 a 59 anos;3
31;RS;CAXIAS DO SUL;60 a 69 anos;1
31;RS;ERECHIM;40 a 59 anos;1
31;RS;ESTEIO;20 a 39 anos;1
31;RS;FELIZ;20 a 39 anos;1
31;RS;GARIBALDI;20 a 39 anos;1
31;RS;GRAMADO;20 a 39 anos;2
31;RS;GRAVATAI;02 a 04 anos;1
31;RS;GRAVATAI;20 a 39 anos;1
31;RS;GUAIBA;40 a 59 anos;1
31;RS;IGREJINHA;20 a 39 anos;1
31;RS;IJUI;20 a 39 anos;1
31;RS;IVOTI;20 a 39 anos;1
31;RS;LAJEADO;20 a 39 anos;1
31;RS;MARAU;70 anos e mais;2
31;RS;NOVA PETROPOLIS;20 a 39 anos;1
31;RS;NOVO HAMBURGO;20 a 39 anos;2
31;RS;NOVO HAMBURGO;40 a 59 anos;1
31;RS;NOVO HAMBURGO;60 a 69 anos;1
31;RS;NOVO HAMBURGO;70 anos e mais;1
31;RS;PALMEIRA DAS MISSOES;40 a 59 anos;1
31;RS;PARECI NOVO;70 anos e mais;1
31;RS;PAROBE;40 a 59 anos;1
31;RS;PASSO FUNDO;20 a 39 anos;1
31;RS;PASSO FUNDO;40 a 59 anos;5
31;RS;PELOTAS;20 a 39 anos;1
31;RS;PICADA CAFE;16 a 19 anos;1
31;RS;PICADA CAFE;20 a 39 anos;1
31;RS;PORTO ALEGRE;02 a 04 anos;2
31;RS;PORTO ALEGRE;05 a 10 anos;2
31;RS;PORTO ALEGRE;11 a 15 anos;3
31;RS;PORTO ALEGRE;16 a 19 anos;2
31;RS;PORTO ALEGRE;20 a 39 anos;3
31;RS;PORTO ALEGRE;40 a 59 anos;7
31;RS;PORTO ALEGRE;70 anos e mais;2
31;RS;PRESIDENTE LUCENA;20 a 39 anos;2
31;RS;RIO PARDO;40 a 59 anos;2
31;RS;SANTA CRUZ DO SUL;20 a 39 anos;2
31;RS;SANTA CRUZ DO SUL;60 a 69 anos;1
31;RS;SANTA CRUZ DO SUL;70 anos e mais;1
31;RS;SANTA MARIA;20 a 39 anos;1
31;RS;SANTA MARIA;70 anos e mais;1
31;RS;SANTA ROSA;07 meses a 01 ano;1
31;RS;SAO JERONIMO;60 a 69 anos;2
31;RS;SAO LEOPOLDO;0 a 06 meses;1
31;RS;SAO LOURENCO DO SUL;60 a 69 anos;1
31;RS;SAO LUIZ GONZAGA;05 a 10 anos;1
31;RS;SAO LUIZ GONZAGA;60 a 69 anos;1
31;RS;SAPIRANGA;20 a 39 anos;1
31;RS;SAPUCAIA DO SUL;0 a 06 meses;2
31;RS;SAPUCAIA DO SUL;60 a 69 anos;1
31;RS;SAPUCAIA DO SUL;70 anos e mais;1
31;RS;TRAMANDAI;20 a 39 anos;1
31;RS;TRAMANDAI;40 a 59 anos;1
31;RS;TUPANCIRETA;70 anos e mais;1
31;RS;TUPARENDI;40 a 59 anos;1
31;RS;VIAMAO;02 a 04 anos;1
31;SC;AGUA DOCE;20 a 39 anos;1
31;SC;AGUA DOCE;40 a 59 anos;1
31;SC;ANTONIO CARLOS;40 a 59 anos;1
31;SC;ARAQUARI;20 a 39 anos;2
31;SC;ARARANGUA;40 a 59 anos;1
31;SC;BALNEARIO BARRA DO SUL;60 a 69 anos;1
31;SC;BALNEARIO CAMBORIU;40 a 59 anos;1
31;SC;BIGUACU;20 a 39 anos;1
31;SC;BLUMENAU;05 a 10 anos;1
31;SC;BLUMENAU;16 a 19 anos;1
31;SC;BLUMENAU;20 a 39 anos;2
31;SC;BLUMENAU;40 a 59 anos;2
31;SC;BLUMENAU;60 a 69 anos;1
31;SC;BLUMENAU;70 anos e mais;4
31;SC;BRACO DO NORTE;20 a 39 anos;1
31;SC;BRACO DO NORTE;60 a 69 anos;1
31;SC;BRUSQUE;20 a 39 anos;1
31;SC;CACADOR;20 a 39 anos;1
31;SC;CACADOR;40 a 59 anos;1
31;SC;CAMBORIU;20 a 39 anos;1
31;SC;CAMPOS NOVOS;0 a 06 meses;1
31;SC;CAMPOS NOVOS;60 a 69 anos;1
31;SC;CAPINZAL;40 a 59 anos;1
31;SC;CATANDUVAS;sem informaç ;1
31;SC;CHAPECO;20 a 39 anos;1
31;SC;CHAPECO;70 anos e mais;1
31;SC;CRICIUMA;20 a 39 anos;1
31;SC;FLORIANOPOLIS;20 a 39 anos;1
31;SC;FLORIANOPOLIS;60 a 69 anos;1
31;SC;GOVERNADOR CELSO RAMOS;20 a 39 anos;1
31;SC;ILHOTA;20 a 39 anos;1
31;SC;INDAIAL;40 a 59 anos;1
31;SC;INDAIAL;70 anos e mais;1
31;SC;ITAJAI;11 a 15 anos;1
31;SC;ITAJAI;20 a 39 anos;4
31;SC;ITAJAI;40 a 59 anos;5
31;SC;JARAGUA DO SUL;16 a 19 anos;1
31;SC;JARAGUA DO SUL;20 a 39 anos;4
31;SC;JARAGUA DO SUL;40 a 59 anos;4
31;SC;JOACABA;0 a 06 meses;1
31;SC;JOINVILLE;0 a 06 meses;1
31;SC;JOINVILLE;02 a 04 anos;1
31;SC;JOINVILLE;05 a 10 anos;1
31;SC;JOINVILLE;07 meses a 01 ano;1
31;SC;JOINVILLE;16 a 19 anos;1
31;SC;JOINVILLE;20 a 39 anos;9
31;SC;JOINVILLE;40 a 59 anos;6
31;SC;JOINVILLE;60 a 69 anos;2
31;SC;JOINVILLE;70 anos e mais;2
31;SC;LAGES;70 anos e mais;1
31;SC;MONDAI;20 a 39 anos;1
31;SC;NAVEGANTES;20 a 39 anos;6
31;SC;NAVEGANTES;40 a 59 anos;4
31;SC;OURO;60 a 69 anos;1
31;SC;PALHOCA;20 a 39 anos;1
31;SC;PEDRAS GRANDES;20 a 39 anos;1
31;SC;PESCARIA BRAVA;11 a 15 anos;1
31;SC;PESCARIA BRAVA;20 a 39 anos;2
31;SC;PESCARIA BRAVA;40 a 59 anos;2
31;SC;PORTO BELO;07 meses a 01 ano;1
31;SC;SANGAO;40 a 59 anos;1
31;SC;SANTO AMARO DA IMPERATRIZ;60 a 69 anos;1
31;SC;SAO JOSE;0 a 06 meses;1
31;SC;SAO JOSE;20 a 39 anos;1
31;SC;SAO JOSE;40 a 59 anos;1
31;SC;SAO JOSE;60 a 69 anos;1
31;SC;SAO JOSE;70 anos e mais;1
31;SC;SAO LUDGERO;40 a 59 anos;1
31;SC;SAO MIGUEL DO OESTE;20 a 39 anos;1
31;SC;TUBARAO;11 a 15 anos;1
31;SC;TUBARAO;16 a 19 anos;1
31;SC;TUBARAO;40 a 59 anos;2
31;SC;TUBARAO;60 a 69 anos;4
31;SC;TUBARAO;70 anos e mais;1
31;SC;URUSSANGA;20 a 39 anos;1
31;SE;ARACAJU;40 a 59 anos;1
31;SE;ARACAJU;70 anos e mais;1
31;SE;BARRA DOS COQUEIROS;05 a 10 anos;1
31;SE;SIRIRI;20 a 39 anos;1
31;SP;ADAMANTINA;60 a 69 anos;1
31;SP;AGUAI;60 a 69 anos;1
31;SP;AGUDOS;20 a 39 anos;1
31;SP;AMERICANA;40 a 59 anos;1
31;SP;AMERICO DE CAMPOS;40 a 59 anos;1
31;SP;ANDRADINA;40 a 59 anos;1
31;SP;ANHEMBI;70 anos e mais;1
31;SP;ARACATUBA;16 a 19 anos;1
31;SP;ARACATUBA;20 a 39 anos;4
31;SP;ARACATUBA;40 a 59 anos;5
31;SP;ARACATUBA;60 a 69 anos;1
31;SP;ARARAQUARA;05 a 10 anos;1
31;SP;ARARAQUARA;20 a 39 anos;2
31;SP;ARARAQUARA;60 a 69 anos;1
31;SP;ARARAQUARA;70 anos e mais;1
31;SP;ARARAS;40 a 59 anos;1
31;SP;ATIBAIA;70 anos e mais;1
31;SP;AVARE;05 a 10 anos;1
31;SP;AVARE;40 a 59 anos;1
31;SP;BARRETOS;11 a 15 anos;1
31;SP;BARRETOS;16 a 19 anos;2
31;SP;BARRETOS;20 a 39 anos;11
31;SP;BARRETOS;40 a 59 anos;9
31;SP;BARRETOS;70 anos e mais;2
31;SP;BARUERI;11 a 15 anos;1
31;SP;BARUERI;20 a 39 anos;1
31;SP;BARUERI;40 a 59 anos;4
31;SP;BARUERI;70 anos e mais;2
31;SP;BAURU;07 meses a 01 ano;1
31;SP;BAURU;20 a 39 anos;6
31;SP;BAURU;40 a 59 anos;2
31;SP;BAURU;60 a 69 anos;1
31;SP;BAURU;70 anos e mais;1
31;SP;BERTIOGA;40 a 59 anos;1
31;SP;BIRIGUI;20 a 39 anos;1
31;SP;BOA ESPERANCA DO SUL;40 a 59 anos;1
31;SP;BOITUVA;20 a 39 anos;1
31;SP;BOITUVA;40 a 59 anos;1
31;SP;BOTUCATU;0 a 06 meses;1
31;SP;BOTUCATU;02 a 04 anos;4
31;SP;BOTUCATU;05 a 10 anos;7
31;SP;BOTUCATU;07 meses a 01 ano;1
31;SP;BOTUCATU;11 a 15 anos;4
31;SP;BOTUCATU;16 a 19 anos;3
31;SP;BOTUCATU;20 a 39 anos;17
31;SP;BOTUCATU;40 a 59 anos;17
31;SP;BOTUCATU;sem informaç ;1
31;SP;BRODOWSKI;20 a 39 anos;2
31;SP;CACAPAVA;05 a 10 anos;1
31;SP;CACAPAVA;16 a 19 anos;1
31;SP;CACAPAVA;20 a 39 anos;3
31;SP;CACAPAVA;40 a 59 anos;2
31;SP;CACAPAVA;70 anos e mais;1
31;SP;CAIEIRAS;16 a 19 anos;2
31;SP;CAIEIRAS;20 a 39 anos;3
31;SP;CAIEIRAS;40 a 59 anos;2
31;SP;CAIEIRAS;60 a 69 anos;1
31;SP;CAIEIRAS;70 anos e mais;2
31;SP;CAJAMAR;07 meses a 01 ano;1
31;SP;CAMPINAS;0 a 06 meses;1
31;SP;CAMPINAS;02 a 04 anos;1
31;SP;CAMPINAS;05 a 10 anos;1
31;SP;CAMPINAS;07 meses a 01 ano;2
31;SP;CAMPINAS;16 a 19 anos;1
31;SP;CAMPINAS;20 a 39 anos;10
31;SP;CAMPINAS;40 a 59 anos;5
31;SP;CAMPINAS;70 anos e mais;3
31;SP;CAMPINAS;sem informaç ;1
31;SP;CAMPOS DO JORDAO;70 anos e mais;1
31;SP;CAMPOS NOVOS PAULISTA;70 anos e mais;1
31;SP;CANDIDO MOTA;60 a 69 anos;1
31;SP;CARAPICUIBA;0 a 06 meses;1
31;SP;CARAPICUIBA;07 meses a 01 ano;1
31;SP;CASA BRANCA;20 a 39 anos;1
31;SP;CATANDUVA;02 a 04 anos;1
31;SP;CATANDUVA;40 a 59 anos;1
31;SP;CERQUILHO;11 a 15 anos;1
31;SP;CERQUILHO;16 a 19 anos;1
31;SP;CERQUILHO;20 a 39 anos;3
31;SP;CERQUILHO;40 a 59 anos;6
31;SP;CESARIO LANGE;02 a 04 anos;3
31;SP;CESARIO LANGE;05 a 10 anos;5
31;SP;CESARIO LANGE;11 a 15 anos;3
31;SP;CESARIO LANGE;16 a 19 anos;2
31;SP;CESARIO LANGE;20 a 39 anos;27
31;SP;CESARIO LANGE;40 a 59 anos;18
31;SP;CESARIO LANGE;60 a 69 anos;4
31;SP;CESARIO LANGE;70 anos e mais;1
31;SP;COTIA;11 a 15 anos;1
31;SP;COTIA;20 a 39 anos;1
31;SP;COTIA;60 a 69 anos;1
31;SP;CRAVINHOS;20 a 39 anos;1
31;SP;CRAVINHOS;40 a 59 anos;1
31;SP;CRAVINHOS;60 a 69 anos;1
31;SP;CRAVINHOS;70 anos e mais;1
31;SP;CRUZEIRO;07 meses a 01 ano;1
31;SP;CRUZEIRO;20 a 39 anos;2
31;SP;DIADEMA;60 a 69 anos;1
31;SP;ELIAS FAUSTO;70 anos e mais;1
31;SP;EMBU DAS ARTES;20 a 39 anos;3
31;SP;EMBU DAS ARTES;70 anos e mais;1
31;SP;EMBU GUACU;40 a 59 anos;1
31;SP;ESPIRITO SANTO DO PINHAL;02 a 04 anos;1
31;SP;ESPIRITO SANTO DO PINHAL;11 a 15 anos;2
31;SP;ESPIRITO SANTO DO PINHAL;20 a 39 anos;1
31;SP;ESPIRITO SANTO DO PINHAL;40 a 59 anos;2
31;SP;ESPIRITO SANTO DO PINHAL;60 a 69 anos;1
31;SP;FRANCA;02 a 04 anos;1
31;SP;FRANCA;20 a 39 anos;1
31;SP;FRANCA;40 a 59 anos;1
31;SP;FRANCA;70 anos e mais;1
31;SP;FRANCISCO MORATO;70 anos e mais;1
31;SP;FRANCO DA ROCHA;20 a 39 anos;2
31;SP;FRANCO DA ROCHA;40 a 59 anos;1
31;SP;GUAICARA;20 a 39 anos;1
31;SP;GUAIRA;70 anos e mais;1
31;SP;GUARARAPES;20 a 39 anos;1
31;SP;GUARARAPES;60 a 69 anos;1
31;SP;GUARAREMA;20 a 39 anos;1
31;SP;GUARAREMA;70 anos e mais;1
31;SP;GUARIBA;20 a 39 anos;1
31;SP;GUARUJA;20 a 39 anos;1
31;SP;GUARULHOS;11 a 15 anos;1
31;SP;GUARULHOS;20 a 39 anos;4
31;SP;GUARULHOS;40 a 59 anos;2
31;SP;GUARULHOS;60 a 69 anos;2
31;SP;HORTOLANDIA;07 meses a 01 ano;1
31;SP;HORTOLANDIA;40 a 59 anos;1
31;SP;IBATE;20 a 39 anos;1
31;SP;ITAI;60 a 69 anos;1
31;SP;ITAJU;20 a 39 anos;1
31;SP;ITAPECERICA DA SERRA;20 a 39 anos;1
31;SP;ITAPOLIS;40 a 59 anos;1
31;SP;ITAQUAQUECETUBA;20 a 39 anos;1
31;SP;JABOTICABAL;60 a 69 anos;1
31;SP;JABOTICABAL;70 anos e mais;1
31;SP;JACAREI;20 a 39 anos;3
31;SP;JACAREI;40 a 59 anos;1
31;SP;JACAREI;60 a 69 anos;1
31;SP;JACAREI;70 anos e mais;1
31;SP;JAGUARIUNA;20 a 39 anos;1
31;SP;JAGUARIUNA;40 a 59 anos;1
31;SP;JANDIRA;07 meses a 01 ano;1
31;SP;JARDINOPOLIS;40 a 59 anos;1
31;SP;JUNDIAI;20 a 39 anos;1
31;SP;JUNDIAI;40 a 59 anos;1
31;SP;JUNDIAI;60 a 69 anos;1
31;SP;LIMEIRA;60 a 69 anos;1
31;SP;LINS;70 anos e mais;1
31;SP;MACATUBA;20 a 39 anos;1
31;SP;MAIRIPORA;40 a 59 anos;1
31;SP;MARACAI;20 a 39 anos;1
31;SP;MARACAI;40 a 59 anos;1
31;SP;MARILIA;20 a 39 anos;1
31;SP;MARILIA;40 a 59 anos;1
31;SP;MARTINOPOLIS;60 a 69 anos;1
31;SP;MOGI DAS CRUZES;07 meses a 01 ano;1
31;SP;MOGI DAS CRUZES;20 a 39 anos;2
31;SP;MOGI DAS CRUZES;40 a 59 anos;1
31;SP;MOGI GUACU;05 a 10 anos;1
31;SP;MOGI GUACU;16 a 19 anos;1
31;SP;MOGI GUACU;40 a 59 anos;1
31;SP;MOGI MIRIM;40 a 59 anos;1
31;SP;MONTE ALTO;40 a 59 anos;1
31;SP;MONTE MOR;20 a 39 anos;1
31;SP;MONTE MOR;40 a 59 anos;2
31;SP;NARANDIBA;60 a 69 anos;1
31;SP;NARANDIBA;70 anos e mais;2
31;SP;NATIVIDADE DA SERRA;0 a 06 meses;1
31;SP;NAZARE PAULISTA;20 a 39 anos;1
31;SP;NAZARE PAULISTA;40 a 59 anos;1
31;SP;NOVA ODESSA;07 meses a 01 ano;1
31;SP;NOVA ODESSA;70 anos e mais;1
31;SP;OLEO;40 a 59 anos;1
31;SP;OSASCO;02 a 04 anos;1
31;SP;OSASCO;05 a 10 anos;1
31;SP;OSASCO;20 a 39 anos;1
31;SP;OSASCO;40 a 59 anos;1
31;SP;PARAGUACU PAULISTA;40 a 59 anos;1
31;SP;PARIQUERA ACU;40 a 59 anos;1
31;SP;PAULINIA;40 a 59 anos;1
31;SP;PEDERNEIRAS;20 a 39 anos;1
31;SP;PEDERNEIRAS;40 a 59 anos;1
31;SP;PEDREIRA;60 a 69 anos;1
31;SP;PEREIRAS;20 a 39 anos;1
31;SP;PINDAMONHANGABA;70 anos e mais;1
31;SP;PIRACICABA;0 a 06 meses;1
31;SP;PIRACICABA;07 meses a 01 ano;1
31;SP;PIRACICABA;40 a 59 anos;2
31;SP;PIRAJUI;40 a 59 anos;1
31;SP;PIRANGI;60 a 69 anos;1
31;SP;PITANGUEIRAS;20 a 39 anos;1
31;SP;POA;07 meses a 01 ano;1
31;SP;PRATANIA;20 a 39 anos;1
31;SP;PRESIDENTE PRUDENTE;20 a 39 anos;1
31;SP;RIBEIRAO PRETO;05 a 10 anos;1
31;SP;RIBEIRAO PRETO;20 a 39 anos;3
31;SP;RIBEIRAO PRETO;40 a 59 anos;1
31;SP;RIBEIRAO PRETO;70 anos e mais;1
31;SP;ROSANA;40 a 59 anos;2
31;SP;RUBINEIA;20 a 39 anos;1
31;SP;SALTO;05 a 10 anos;1
31;SP;SANTA ADELIA;11 a 15 anos;1
31;SP;SANTA ADELIA;40 a 59 anos;1
31;SP;SANTA ADELIA;sem informaç ;1
31;SP;SANTA CRUZ DO RIO PARDO;40 a 59 anos;1
31;SP;SANTA ISABEL;40 a 59 anos;1
31;SP;SANTANA DE PARNAIBA;07 meses a 01 ano;1
31;SP;SANTANA DE PARNAIBA;11 a 15 anos;1
31;SP;SANTANA DE PARNAIBA;40 a 59 anos;2
31;SP;SANTO ANDRE;20 a 39 anos;1
31;SP;SANTO ANDRE;40 a 59 anos;1
31;SP;SANTO ANDRE;60 a 69 anos;3
31;SP;SANTOS;20 a 39 anos;1
31;SP;SAO BERNARDO DO CAMPO;20 a 39 anos;2
31;SP;SAO BERNARDO DO CAMPO;40 a 59 anos;4
31;SP;SAO BERNARDO DO CAMPO;60 a 69 anos;2
31;SP;SAO BERNARDO DO CAMPO;70 anos e mais;1
31;SP;SAO CAETANO DO SUL;40 a 59 anos;1
31;SP;SAO CARLOS;11 a 15 anos;1
31;SP;SAO JOAO DA BOA VISTA;70 anos e mais;2
31;SP;SAO JOAQUIM DA BARRA;60 a 69 anos;1
31;SP;SAO JOSE DO RIO PRETO;20 a 39 anos;1
31;SP;SAO JOSE DO RIO PRETO;40 a 59 anos;1
31;SP;SAO JOSE DO RIO PRETO;60 a 69 anos;1
31;SP;SAO JOSE DO RIO PRETO;70 anos e mais;1
31;SP;SAO JOSE DOS CAMPOS;05 a 10 anos;1
31;SP;SAO JOSE DOS CAMPOS;07 meses a 01 ano;2
31;SP;SAO JOSE DOS CAMPOS;11 a 15 anos;1
31;SP;SAO JOSE DOS CAMPOS;16 a 19 anos;1
31;SP;SAO JOSE DOS CAMPOS;20 a 39 anos;10
31;SP;SAO JOSE DOS CAMPOS;40 a 59 anos;9
31;SP;SAO JOSE DOS CAMPOS;60 a 69 anos;1
31;SP;SAO JOSE DOS CAMPOS;70 anos e mais;1
31;SP;SAO JOSE DOS CAMPOS;sem informaç ;1
31;SP;SAO LOURENCO DA SERRA;16 a 19 anos;1
31;SP;SAO LOURENCO DA SERRA;70 anos e mais;1
31;SP;SAO MANUEL;02 a 04 anos;1
31;SP;SAO PAULO;0 a 06 meses;5
31;SP;SAO PAULO;02 a 04 anos;2
31;SP;SAO PAULO;05 a 10 anos;11
31;SP;SAO PAULO;07 meses a 01 ano;3
31;SP;SAO PAULO;11 a 15 anos;3
31;SP;SAO PAULO;16 a 19 anos;5
31;SP;SAO PAULO;20 a 39 anos;66
31;SP;SAO PAULO;40 a 59 anos;71
31;SP;SAO PAULO;60 a 69 anos;28
31;SP;SAO PAULO;70 anos e mais;47
31;SP;SAO PAULO;sem informaç ;4
31;SP;SAO PEDRO;70 anos e mais;1
31;SP;SAO SEBASTIAO;70 anos e mais;1
31;SP;SAO VICENTE;20 a 39 anos;1
31;SP;SOCORRO;20 a 39 anos;1
31;SP;SUMARE;40 a 59 anos;1
31;SP;SUMARE;60 a 69 anos;1
31;SP;TABOAO DA SERRA;20 a 39 anos;1
31;SP;TAQUARITINGA;20 a 39 anos;1
31;SP;TAQUARITINGA;40 a 59 anos;1
31;SP;TAQUARITINGA;60 a 69 anos;1
31;SP;TAQUARITINGA;70 anos e mais;2
31;SP;TATUI;60 a 69 anos;1
31;SP;TATUI;70 anos e mais;1
31;SP;TAUBATE;11 a 15 anos;1
31;SP;TAUBATE;16 a 19 anos;1
31;SP;TAUBATE;20 a 39 anos;7
31;SP;TAUBATE;40 a 59 anos;3
31;SP;TAUBATE;60 a 69 anos;1
31;SP;TAUBATE;70 anos e mais;2
31;SP;TREMEMBE;40 a 59 anos;2
31;SP;UBATUBA;40 a 59 anos;1
31;SP;VALINHOS;60 a 69 anos;1
31;SP;VARGEM GRANDE DO SUL;16 a 19 anos;1
31;SP;VARGEM GRANDE DO SUL;40 a 59 anos;1
31;SP;VINHEDO;40 a 59 anos;1
31;SP;VINHEDO;60 a 69 anos;1
31;SP;VIRADOURO;60 a 69 anos;1
31;SP;VOTUPORANGA;40 a 59 anos;2
31;SP;VOTUPORANGA;60 a 69 anos;1
31;TO;ARAGUACU;40 a 59 anos;1
31;TO;ARAGUAINA;20 a 39 anos;1
31;TO;CARMOLANDIA;70 anos e mais;1
31;TO;COLMEIA;20 a 39 anos;1
31;TO;DUERE;20 a 39 anos;1
31;TO;GURUPI;16 a 19 anos;1
31;TO;GURUPI;20 a 39 anos;4
31;TO;GURUPI;40 a 59 anos;3
31;TO;GURUPI;70 anos e mais;1
31;TO;JAU DO TOCANTINS;40 a 59 anos;1
31;TO;NOVA ROSALANDIA;20 a 39 anos;1
31;TO;PARAISO DO TOCANTINS;20 a 39 anos;1
31;TO;PEQUIZEIRO;40 a 59 anos;1
31;TO;PORTO NACIONAL;40 a 59 anos;1
31;TO;TALISMA;20 a 39 anos;1
31;TO;TOCANTINIA;20 a 39 anos;3
32;AC;BRASILEIA;16 a 19 anos;1
32;AC;BRASILEIA;20 a 39 anos;1
32;AC;CRUZEIRO DO SUL;20 a 39 anos;1
32;AC;CRUZEIRO DO SUL;40 a 59 anos;1
32;AC;CRUZEIRO DO SUL;60 a 69 anos;2
32;AC;RIO BRANCO;16 a 19 anos;1
32;AC;RIO BRANCO;20 a 39 anos;2
32;AC;RIO BRANCO;40 a 59 anos;4
32;AC;RIO BRANCO;70 anos e mais;2
32;AL;ARAPIRACA;0 a 06 meses;1
32;AL;ARAPIRACA;02 a 04 anos;1
32;AL;ARAPIRACA;11 a 15 anos;3
32;AL;ARAPIRACA;16 a 19 anos;2
32;AL;ARAPIRACA;20 a 39 anos;14
32;AL;ARAPIRACA;40 a 59 anos;6
32;AL;ARAPIRACA;60 a 69 anos;1
32;AL;CAPELA;20 a 39 anos;1
32;AL;FEIRA GRANDE;20 a 39 anos;1
32;AL;FEIRA GRANDE;40 a 59 anos;1
32;AL;MACEIO;20 a 39 anos;1
32;AL;MACEIO;40 a 59 anos;2
32;AL;MACEIO;60 a 69 anos;1
32;AL;MACEIO;70 anos e mais;2
32;AL;SANTANA DO IPANEMA;40 a 59 anos;1
32;AM;ALVARAES;20 a 39 anos;2
32;AM;ALVARAES;40 a 59 anos;1
32;AM;ALVARAES;60 a 69 anos;1
32;AM;ATALAIA DO NORTE;20 a 39 anos;1
32;AM;ATALAIA DO NORTE;40 a 59 anos;1
32;AM;BARCELOS;20 a 39 anos;2
32;AM;BERURI;20 a 39 anos;1
32;AM;BORBA;0 a 06 meses;1
32;AM;BORBA;07 meses a 01 ano;1
32;AM;BORBA;16 a 19 anos;1
32;AM;BORBA;20 a 39 anos;2
